id,title,fulltitle,thumbnail,description,duration,view_count,like_count,average_rating,comment_count,channel_id,channel,channel_follower_count,uploader,uploader_id,availability,live_status,is_live,was_live,age_limit,_has_drm,_type,whisper_lang,whisper_probability,accessible_in_youtube_music,related_to,release_year,upload_date,categories,tags,chapters,automatic_captions,subtitles,release_date,album,artist,track
rrBZF-Psgeo,How do you say 'Cordell' in Spanish?,How do you say 'Cordell' in Spanish?,https://i.ytimg.com/vi_webp/rrBZF-Psgeo/maxresdefault.webp,"How to say 'Cordell' in Spanish? Listen to hear the pronunciation.
**Get 25 [FREE!] Spanish audiobooks:**
https://bit.ly/2Lymm8c",31,183,1,,,UCrwT8Pov5ijupdEKoa9vwPQ,How To Say In Spanish,2790,How To Say In Spanish,@howtosayinspanish56,public,not_live,False,False,0,,video,es,0.8864,FALSE,0,,4/27/2017,Education,"[""say"", ""translation"", ""spanish"", ""english"", ""pronounce"", ""pronunciation"", ""language""]",null,[],[],,,,
opnYR-BFn-c,Zavala WM - 10 de Mayo,Zavala WM - 10 de Mayo,https://i.ytimg.com/vi/opnYR-BFn-c/sddefault.jpg,"Esta canción es para la persona mas importante en mi vida, y por la cual celebro este día, mi mamá. 
Espero les guste :)

Interprete y Letra: Zavala
Beat y Producción: Producciones WM

Instagram Zavala WM: https://www.instagram.com/zavalaa_wm/

Facebook Zavala WM: https://www.facebook.com/ZavalaWM

#Zavala #10deMayo #Cristiano",112,214,3,,2,UCrYqL4wlCI2XKMfEWlX_nfw,Zavala WM ,342,Zavala WM ,@ZavalaWM,public,not_live,False,False,0,,video,es,0.9999,TRUE,0,2020,5/10/2020,Music,"[""Rap"", ""Hip-Hop"", ""Rimas"", ""Zavala"", ""Musica"", ""Productions"", ""Cantante de Rap"", ""Rimando"", ""Musica Rap"", ""Musica Hip-Hop"", ""Escritor"", ""Rapero"", ""Raperos"", ""Nuevo Rapero"", ""Nueva Cancion"", ""Cancion de Rap"", ""Cancion de Hip-Hop"", ""Nueva Cancion de Rap"", ""Nueva Cancion de Hip-Hop"", ""10 de Mayo"", ""Mam\u00e1"", ""D\u00eda de las Madres"", ""Dia Especial"", ""Celebraci\u00f3n""]",null,"[""es-orig""]",[],20200510,,,
KjpTo-mVx-g,no flop😻# #roblox,no flop😻# #roblox,https://i.ytimg.com/vi/KjpTo-mVx-g/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYciBQKEQwDw==&rs=AOn4CLDeC9dyNZmg87aI2qSiCIvfUn6Q_Q,,55,26,0,,,UCezua0bPH_GkQ4geKflbiaw,Holaaa soy rocki y hago contenido de Roblox,31,Holaaa soy rocki y hago contenido de Roblox,@Rockiroblox,public,not_live,False,False,0,,video,es,0.9729,FALSE,0,,11/5/2023,People & Blogs,[],null,"[""es-orig""]",[],,,,
MgJwX-HGuJc,si me quieres no me hsgas sufrir,si me quieres no me hsgas sufrir,https://i.ytimg.com/vi/MgJwX-HGuJc/sd2.jpg?sqp=-oaymwEoCIAFEOAD8quKqQMcGADwAQH4Ac4FgAKACooCDAgAEAEYZSBQKEgwDw==&rs=AOn4CLBIG6E6nkT7JpzqnpyfG1LDe4KDBA,,59,410,4,,,UCu7pkzxCX1wSAJC9VisbZhw,Angeel Gaarcia,12,Angeel Gaarcia,@AngeelGaarcia-dq4mz,public,not_live,False,False,0,,video,es,0.9911,FALSE,0,,4/1/2024,People & Blogs,[],null,[],[],,,,
dMbmf-qntGg,Kilometro 1160 - Luis Y Julian,Kilometro 1160 - Luis Y Julian,https://i.ytimg.com/vi/dMbmf-qntGg/sddefault.jpg?sqp=-oaymwEmCIAFEOAD8quKqQMa8AEB-AHOBYAC0AWKAgwIABABGB0gLSh_MA8=&rs=AOn4CLD1GECvM_FZIvMApkZ-aGpo3w0Heg,Música,186,2209,21,,,UC2ocBnTa7WqBQL51QpICcyg,Raul Juarez,23300,Raul Juarez,@rauljuarez2595,public,not_live,False,False,0,,video,es,0.9974,TRUE,0,,3/1/2019,People & Blogs,[],null,[],[],,,,
RSsLs-rCWl8,Podre llegar a Diamante,Podre llegar a Diamante,https://i.ytimg.com/vi/RSsLs-rCWl8/maxresdefault.jpg,Intentando divertirme al transmitir mía juegos favoritos,60,15,1,,,UCfG-svS0Nnt3qlEnEghFrgg,heri gaming,18,heri gaming,@herigaming5997,public,was_live,False,True,0,,video,es,0.8814,FALSE,0,2022,4/5/2022,Gaming,"[""#PS4Live"", ""Apex"", ""Maxichelas"", ""PlayStation 4"", ""Sony Interactive Entertainment""]",null,[],[],20220405,,,
urPGv-3xVrk,Taller de Introducción a Canva. Unidad de Capacitación,Taller de Introducción a Canva. Unidad de Capacitación,https://i.ytimg.com/vi/urPGv-3xVrk/maxresdefault.jpg,Taller de Introducción a Canva. Unidad de Capacitación,5563,75,3,,,UCek6ZWTpRL6i0zNSHgQvwXg,Biblioteca de Santiago,2120,Biblioteca de Santiago,@BibliotecadeSantiagoenCasa,public,not_live,False,False,0,,video,es,0.988,FALSE,0,,6/4/2021,Education,[],null,"[""es-orig""]",[],,,,
JPLpG-yxVDE,VIDENTE PREDICE NUEVAS PANDEMIAS AZOTARAN AL MUNDO  CON MUERTES,VIDENTE PREDICE NUEVAS PANDEMIAS AZOTARAN AL MUNDO  CON MUERTES,https://i.ytimg.com/vi/JPLpG-yxVDE/sddefault.jpg?v=650d0835,"VIDENTE PREDICE NUEVAS PANDEMIAS AZOTARAN AL MUNDO  CON MUERTES

#live   #envivo #tarot

RESERVA UNA CONSULTA: Whatsapp: https://api.whatsapp.com/message/EPHO...

➡️Suscríbete y activa la campana 🔔 
▶️TikTok / Instagram: polotarot
Suscríbete en mi canal!

DONACIONES
✨ Mi wishlist de Amazon
https://www.amazon.com/hz/wishlist/ls...

Las consultas se hacen a través del teléfono, con Polo Tarot
Whatsapp: https://api.whatsapp.com/message/EPHO...

⛔️Descargo de Responsabilidad⛔️

Este canal de YouTube ofrece contenido con el propósito exclusivo de entretenimiento y diversión. Las interpretaciones, opiniones y consejos proporcionados en los videos no deben considerarse como asesoramiento profesional, médico, financiero o legal. Las lecturas de tarot y otros contenidos similares presentados son subjetivos y pueden variar según la interpretación individual.

Es importante destacar que cualquier predicción, consejo o resultado mencionado en los videos no garantiza resultados específicos en la vida real. Las lecturas de tarot son realizadas con fines recreativos y no deben interpretarse como garantía de eventos futuros.

Las opiniones expresadas por el presentador son personales y no reflejan necesariamente las creencias de terceros. Los videos pueden contener opiniones sobre temas diversos, pero no respaldan ni promueven teorías de conspiración ni controversias infundadas.

Se alienta a los espectadores a tomar cualquier información proporcionada con un enfoque crítico y usarla de manera responsable. En ningún caso el presentador o el canal serán responsables por cualquier consecuencia negativa derivada del uso o interpretación del contenido presentado.

Este descargo de responsabilidad también se aplica a los comentarios dejados por los espectadores en los videos. Los derechos de autor y la propiedad intelectual relacionados con el contenido pertenecen al creador del canal y están protegidos por las leyes correspondientes.

Se recomienda encarecidamente que los espectadores busquen asesoramiento profesional y calificado para situaciones personales, médicas, financieras o legales. Este canal no reemplaza la consulta de profesionales especializados.

Al acceder y visualizar los videos de este canal, los espectadores aceptan y comprenden los términos de este descargo de responsabilidad.

El tarot es un instrumento que nos puede servir de guía pero somos nosotros los que siempre debemos decidir nuestros pasos en la vida.

LO MEJOR ESTÁ POR LLEGAR

 #tarotreading #livestream #tarot #viral  #livetarot  #live #tarotlive #fypシ #love #reel #fyp #streamer",882,45,3,,2,UCjTywIQlN-xuFR3yHbNFBrQ,Vidente de los famosos,248,Vidente de los famosos,@Videntedelosfamosos,public,not_live,False,False,0,,video,es,0.9993,FALSE,0,2023,9/22/2023,Entertainment,"[""acuario"", ""amor"", ""capricornio"", ""daniela tarot"", ""elige una carta"", ""energ\u00edas"", ""escorpio"", ""febrero"", ""futuro"", ""geminis"", ""hoy"", ""leo"", ""libra"", ""predicci\u00f3n"", ""predicciones"", ""sagitario"", ""tarot"", ""tarot espa\ufffdol"", ""tarot gratis"", ""tarot hoy"", ""tarot interactivo hoy"", ""tarot reading"", ""tirada"", ""tiradas interactivas"", ""tarot readers on youtube"", ""spanish tarot"", ""terremoto"", ""tormenta"", ""estados unidos"", ""mexico"", ""canada"", ""VIDENTE PREDICE NUEVAS PANDEMIAS AZOTARAN AL MUNDO CON MUERTES"", ""vidente predice nuevas pandemias azotaran al mundo con muertes""]",null,"[""es-orig""]",[],20230922,,,
SANUq-0eKfQ,ESTOY DE VUELTA CHICOS.🥳🎊🎉,ESTOY DE VUELTA CHICOS.🥳🎊🎉,https://i.ytimg.com/vi/SANUq-0eKfQ/maxresdefault.jpg,,1173,16,3,,,UCTgCEjiDP81l8FY0Ff8z4lw,FERCHYN TUBE,24,FERCHYN TUBE,@ferchyntube3800,public,not_live,False,False,0,,video,es,0.9214,FALSE,0,,6/16/2022,People & Blogs,[],null,"[""es-orig""]",[],,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
